iter	Logloss
207	0.3819430107
208	0.3815506511
209	0.3813057893
210	0.3812570139
211	0.3808965014
212	0.3807769488
213	0.3805058845
214	0.380307932
215	0.3799679407
216	0.3796796138
217	0.3794338192
218	0.379345476
219	0.3790544398
220	0.3787114698
221	0.3783982415
222	0.3783055929
223	0.3777893115
224	0.3775957302
225	0.3773177858
226	0.3770201293
227	0.3765616198
228	0.3763226861
229	0.3759802913
230	0.3757702357
231	0.3755310205
232	0.3751957376
233	0.3750878623
234	0.37471296
235	0.3744867256
236	0.3742854599
237	0.3740332196
238	0.3738664283
239	0.373553511
240	0.3731263384
241	0.3729675643
242	0.3726116508
243	0.3722387446
244	0.3718440868
245	0.371745811
246	0.371408813
247	0.3711396789
248	0.3710671463
249	0.3707504807
250	0.3705282664
251	0.3702488512
252	0.3700979538
253	0.3698171993
254	0.3696694793
255	0.3694290685
256	0.3692018959
257	0.3689322081
258	0.3687445047
259	0.368431911
260	0.3683932604
261	0.3681849366
262	0.3680410766
263	0.3678034484
264	0.367571182
265	0.3674210434
266	0.3672063251
267	0.3670532955
268	0.3667981711
269	0.3665867251
270	0.3662493199
271	0.3660037044
272	0.365787308
273	0.3656204651
274	0.3653364927
275	0.3650818444
276	0.3648717517
277	0.3645879067
278	0.3644073192
279	0.3640873914
280	0.3639416017
281	0.3637186629
282	0.3635642611
283	0.3633633192
284	0.3632515362
285	0.3631567118
286	0.3630036402
287	0.3627204798
288	0.3624766563
289	0.3623710855
290	0.3622485044
291	0.3619702756
292	0.361952458
293	0.3618735768
294	0.3616762869
295	0.3614099308
296	0.3611324077
297	0.3608241292
298	0.360610885
299	0.3604417553
300	0.3602125528
301	0.3600668133
302	0.3598909084
303	0.3596555835
304	0.3595151247
305	0.3593975766
306	0.3593287218
307	0.358955344
308	0.3586315588
309	0.358373833
310	0.3581672813
311	0.3581226366
312	0.3579000414
313	0.3572493934
314	0.3569267447
315	0.356900487
316	0.3565685151
317	0.3563972925
318	0.3562635515
319	0.3561531222
320	0.3559211239
321	0.3556249434
322	0.3554900211
323	0.3553480394
324	0.3550721187
325	0.3550566513
326	0.3548716171
327	0.3547359765
328	0.3545335784
329	0.354332241
330	0.3541982506
331	0.3539973011
332	0.3537654886
333	0.3534647632
334	0.3532426252
335	0.3530582344
336	0.352946823
337	0.3527258601
338	0.3525878224
339	0.3525352786
340	0.3523000293
341	0.3521255594
342	0.3519959306
343	0.3518629108
344	0.3516988168
345	0.3514423043
346	0.3512365949
347	0.3510589208
348	0.3508875028
349	0.3506815493
350	0.3505967748
351	0.3504846623
352	0.3502704641
353	0.3500759129
354	0.3498784993
355	0.349710714
356	0.3494098086
357	0.3493128221
358	0.3491831671
359	0.3490422666
360	0.3488515868
361	0.3487693588
362	0.3487417806
363	0.3486230855
364	0.3485081932
365	0.3483709193
366	0.3482006829
367	0.3480783327
368	0.3480542683
369	0.3478272068
370	0.3476226066
371	0.3474278013
372	0.3472806642
373	0.3470074502
374	0.3469261757
375	0.3469135522
376	0.3467900622
377	0.346565944
378	0.3465529903
379	0.3464343657
380	0.3463411782
381	0.3461482098
382	0.3460375344
383	0.345809564
384	0.3457788292
385	0.3457460935
386	0.3455719037
387	0.3455376351
388	0.345371126
389	0.3452452252
390	0.3450634923
391	0.3448943737
392	0.3446318361
393	0.3444694095
394	0.3443071935
395	0.3441058258
396	0.3439158779
397	0.343895838
398	0.3437765618
399	0.3437075525
400	0.3436096903
401	0.3434619864
402	0.3433387743
403	0.3431133027
404	0.3429821908
405	0.3428437475
406	0.3427715682
407	0.3425952963
408	0.3422767432
409	0.3421745639
410	0.3420168758
411	0.3419675874
412	0.3419026051
413	0.3417512608
414	0.3416262576
415	0.341335886
416	0.3411867523
417	0.3410673162
418	0.3409670512
419	0.3409072048
420	0.340860983
421	0.3406534307
422	0.3405618795
423	0.3402670897
424	0.3401300087
425	0.3399514227
426	0.3397586143
427	0.3396913575
428	0.3394825744
429	0.3393036412
430	0.3392459702
431	0.3392252737
432	0.3388891985
433	0.3387435079
434	0.3386145818
435	0.3384165485
436	0.3382307166
437	0.338179876
438	0.3381361836
439	0.3379340241
440	0.3377952837
441	0.3375198179
442	0.3373854411
443	0.3371592314
444	0.336776547
445	0.3366486684
446	0.3365854586
447	0.3365051239
448	0.3363389572
449	0.336220177
450	0.3361451285
451	0.3357832009
452	0.3356878606
453	0.3356239921
454	0.3354212184
455	0.3351662739
456	0.3350014727
457	0.334834833
458	0.334706436
459	0.3345468179
460	0.3343284678
461	0.3341526426
462	0.3339967436
463	0.3337885668
464	0.3334160051
465	0.3330093556
466	0.3329704409
467	0.3327628116
468	0.332736083
469	0.3325660628
470	0.3324896376
471	0.3324483685
472	0.3324061692
473	0.3323355303
474	0.3320979612
475	0.3318624674
476	0.3317291624
477	0.3316456447
478	0.3315779301
479	0.331431679
480	0.3312539795
481	0.3311548936
482	0.3310837069
483	0.3309648421
484	0.3308074526
485	0.3306818385
486	0.3305853454
487	0.3305825116
488	0.3304161357
489	0.3302870006
490	0.3300364292
491	0.329805001
492	0.3297283202
493	0.3295677747
494	0.3294657037
495	0.3292374324
496	0.3292014599
497	0.3290929872
498	0.3289137066
499	0.3288041067
500	0.3286355836
501	0.3284942534
502	0.3283013512
503	0.3280816378
504	0.3280572018
505	0.3279311906
506	0.3277749566
507	0.3276710416
508	0.3274934333
509	0.3273510445
510	0.3272092373
511	0.3271592391
512	0.3270702483
513	0.3269826107
514	0.3269804352
515	0.3268744239
516	0.32669334
517	0.3266425172
518	0.3264359832
519	0.3263399082
520	0.326022281
521	0.3258075976
522	0.3255807508
523	0.3253594174
524	0.3252472222
525	0.3251107835
526	0.3250828475
527	0.3249366808
528	0.3248202079
529	0.3247930378
530	0.3246252762
531	0.3245890552
532	0.3244902833
533	0.3243282675
534	0.3242320632
535	0.3241154372
536	0.3240679985
537	0.3239628522
538	0.3237991426
539	0.3237028977
540	0.3235088304
541	0.3234838266
542	0.3231348628
543	0.3230063908
544	0.3228741315
545	0.3227629491
546	0.3226857331
547	0.322618087
548	0.3223598308
549	0.3222745933
550	0.3222134636
551	0.32203756
552	0.3219245396
553	0.3217845572
554	0.3217028214
555	0.3215848672
556	0.3215183215
557	0.32144511
558	0.3213338843
559	0.3212421197
560	0.3212398536
561	0.3211247911
562	0.3210078
563	0.3209473083
564	0.3208650229
565	0.3208040268
566	0.3207513973
567	0.3205285099
568	0.3202103277
569	0.3201782075
570	0.3201243448
571	0.320035809
572	0.3199437766
573	0.3198446941
574	0.31959944
575	0.3195103699
576	0.3193312719
577	0.3191450241
578	0.3189994472
579	0.3187489218
580	0.3187369009
581	0.3184775917
582	0.3183347818
583	0.3182710488
584	0.3178416134
585	0.317721229
586	0.3175907172
587	0.3174443631
588	0.3173757264
589	0.3172034106
590	0.3170846854
591	0.316827245
592	0.3167086632
593	0.3166388981
594	0.3166006926
595	0.3164163769
596	0.3163469954
597	0.3162045828
598	0.3161146726
599	0.316012328
600	0.3159227886
601	0.3157427988
602	0.3157072299
603	0.3155351657
604	0.3154081148
605	0.3153006542
606	0.3152606861
607	0.3150046998
608	0.314915595
609	0.3146304891
610	0.314555338
611	0.3144319087
612	0.3142914534
613	0.3141571125
614	0.3140958928
615	0.3140201287
616	0.3138914744
617	0.3137027866
618	0.3136044337
619	0.3134719146
620	0.3133893697
621	0.3133162714
622	0.3132753209
623	0.3131197904
624	0.3130399677
625	0.3126324642
626	0.3126320279
627	0.3125675719
628	0.3124023361
629	0.3123214089
630	0.3122169818
631	0.3121697655
632	0.3121099121
633	0.3119555134
634	0.3118498957
635	0.3117617983
636	0.3116677373
637	0.311547113
638	0.3113995867
639	0.3113250095
640	0.3111846631
641	0.3110123835
642	0.3108927591
643	0.3107146729
644	0.3105188616
645	0.3104611775
646	0.3103361554
647	0.3102468387
648	0.3101841396
649	0.3100999971
650	0.3099490962
651	0.309862075
652	0.3097609597
653	0.3096502416
654	0.3094733713
655	0.309444711
656	0.3093067139
657	0.3092488559
658	0.3090939026
659	0.3089478151
660	0.3089016393
661	0.3087218491
662	0.3085877947
663	0.3084593142
664	0.3083458103
665	0.3082559741
666	0.308205008
667	0.3081053581
668	0.3080271638
669	0.3079001634
670	0.3078002867
671	0.3076888
672	0.307469541
673	0.3073774604
674	0.3073349628
675	0.3071323143
676	0.3070500727
677	0.3066561093
678	0.3065669726
679	0.3065477377
680	0.3064441915
681	0.3063506627
682	0.3062695563
683	0.3061911111
684	0.305982797
685	0.3058837081
686	0.3056850412
687	0.3056438558
688	0.3055850118
689	0.3054906443
690	0.3054599838
691	0.3053346977
692	0.3052382548
693	0.3051591476
694	0.305061651
695	0.3049718146
696	0.3048783795
697	0.3047802258
698	0.3046000197
699	0.3044245522
700	0.3042902961
701	0.304238575
702	0.3041408803
703	0.3041276998
704	0.3040511641
705	0.3037586341
706	0.3035565817
707	0.3034561931
708	0.3033301082
709	0.3032594756
710	0.3031094947
711	0.3030266592
712	0.3027219417
713	0.3026793924
714	0.3025314133
715	0.3024224369
716	0.302324275
717	0.3022387191
718	0.3021379178
719	0.3020181052
720	0.3017635065
721	0.3016895458
722	0.3015961982
723	0.3014847703
724	0.3014144787
725	0.3013429688
726	0.3012515932
727	0.3010422008
728	0.3008708251
729	0.3006853804
730	0.300433315
731	0.3003242491
732	0.3001169062
733	0.2999438185
734	0.2997564138
735	0.2995942761
736	0.2994866198
737	0.2993604803
738	0.2991809893
739	0.2990373434
740	0.2989110837
741	0.2986522569
742	0.298616539
743	0.2984952055
744	0.2983872638
745	0.298165682
746	0.2978995865
747	0.2977910215
748	0.2976651157
749	0.29758676
750	0.297472941
751	0.297368057
752	0.2972862543
753	0.2971168817
754	0.2969926912
755	0.2969192685
756	0.2968930478
757	0.296574906
758	0.2964973487
759	0.2963854886
760	0.296252962
761	0.2961496282
762	0.295904959
763	0.295877875
764	0.2957460456
765	0.2955811228
766	0.2951277507
767	0.295076582
768	0.2949210507
769	0.2948655348
770	0.2947724073
771	0.2946342743
772	0.2945148234
773	0.2945137001
774	0.2944486785
775	0.2943221223
776	0.2942624232
777	0.2941443881
778	0.2940067376
779	0.2937189079
780	0.2935206262
781	0.2934743076
782	0.2932777898
783	0.2932169018
784	0.293103023
785	0.2930525216
786	0.2929495762
787	0.2928799998
788	0.2928533896
789	0.2925799271
790	0.2923472083
791	0.2922292543
792	0.2920528945
793	0.2919389157
794	0.291847898
795	0.2917550497
796	0.2914572345
797	0.291340886
798	0.291215891
799	0.2908940256
800	0.2908508433
801	0.2906584375
802	0.2904659376
803	0.2902262967
804	0.2901416664
805	0.2900714853
806	0.2899795325
807	0.2899125113
808	0.2898029334
809	0.2897155015
810	0.2895806881
811	0.2894118274
812	0.2892929144
813	0.2891369378
814	0.2889041234
815	0.2887900199
816	0.2885191891
817	0.2883543683
818	0.2881547079
819	0.2879785934
820	0.2878455482
821	0.2876526471
822	0.2873293607
823	0.287287532
824	0.2872423111
825	0.287135821
826	0.2867822724
827	0.2866956927
828	0.2865722174
829	0.2865107895
830	0.2864277751
831	0.286268573
832	0.2861833476
833	0.285830192
834	0.2857202657
835	0.2856271675
836	0.2855262032
837	0.2854486571
838	0.2853498113
839	0.2851109228
840	0.2849518971
841	0.2847051764
842	0.2846440085
843	0.2844284558
844	0.2842756507
845	0.2841741601
846	0.2841106594
847	0.2840445978
848	0.2839554048
849	0.2839100699
850	0.2838108802
851	0.2837226881
852	0.2836355487
853	0.2835149438
854	0.2833689581
855	0.2832432421
856	0.2832263147
857	0.2830230917
858	0.2828380412
859	0.2827936756
860	0.2826609842
861	0.2825536434
862	0.2822987248
863	0.2821288695
864	0.2820134795
865	0.2819592902
866	0.2817971554
867	0.2814836241
868	0.2813007836
869	0.2810726172
870	0.2810195493
871	0.2808914808
872	0.2805717616
873	0.2804678298
874	0.2803667532
875	0.2803102643
876	0.2802651254
877	0.280134615
878	0.2799811983
879	0.2798429172
880	0.2797534551
881	0.2795737921
882	0.2794346887
883	0.2792463362
884	0.2791243026
885	0.2790344583
886	0.278831173
887	0.2787237365
888	0.2786500736
889	0.2785215538
890	0.278379461
891	0.2782883619
892	0.278212334
893	0.2779822966
894	0.2778589588
895	0.2777857036
896	0.2776952972
897	0.2775102366
898	0.2773103576
899	0.2771807382
900	0.2769429342
901	0.27686631
902	0.2766483232
903	0.2765594874
904	0.2764867623
905	0.2764425923
906	0.2763724563
907	0.2762681611
908	0.2761461545
909	0.2760119701
910	0.2758858465
911	0.2757984565
912	0.2755709833
913	0.2754514357
914	0.2752439964
915	0.2751447619
916	0.275022702
917	0.274873124
918	0.2747326635
919	0.2746702958
920	0.2745790893
921	0.2744663892
922	0.2743401314
923	0.27426524
924	0.2742115274
925	0.2740894026
926	0.2739409808
927	0.2738777389
928	0.273657106
929	0.2735866112
930	0.2735084183
931	0.27332882
932	0.2730535903
933	0.2726991092
934	0.2725590491
935	0.2723734974
936	0.2723114016
937	0.2721241697
938	0.2720943536
939	0.2720122118
940	0.2719089496
941	0.2717263497
942	0.271662145
943	0.2715203167
944	0.2713246094
945	0.2711543208
946	0.2709884652
947	0.2705639802
948	0.2704818682
949	0.2704374611
950	0.270390042
951	0.270312646
952	0.2702015505
953	0.2700455592
954	0.269922977
955	0.2698405587
956	0.2696349633
957	0.2695415863
958	0.2694369648
959	0.2693585443
960	0.2692299556
961	0.2690632871
962	0.2689655485
963	0.2688240204
964	0.2687460779
965	0.268404044
966	0.2682011402
967	0.2680281666
968	0.2679345837
969	0.2677536024
970	0.2676070784
971	0.2672747078
972	0.267192913
973	0.2671242094
974	0.2667752454
975	0.2665778295
976	0.2664982825
977	0.2664156143
978	0.2662740306
979	0.266251243
980	0.265925682
981	0.2657665432
982	0.2657112309
983	0.2656579344
984	0.2653304277
985	0.2652590988
986	0.2651851643
987	0.2651101605
988	0.2649238966
989	0.2648220265
990	0.2647693609
991	0.264700745
992	0.2646454023
993	0.2645334376
994	0.2643117206
995	0.2642554647
996	0.2641098818
997	0.2640574186
998	0.2639379559
999	0.26375207
